channel_id,title,appearances_in_searches,subscriber_count,view_count,video_count,published_at,country,playlist_id,description
UCYCYUcVtiueIYWZmUy8TSiQ,Data Coach,7,3920,371265,142,,United States,UUYCYUcVtiueIYWZmUy8TSiQ,"Welcome to Data Coach on YouTube! We train and mentor people who want to learn industryleading analytics tools like Tableau, Alteryx, and Power BI through our YouTube videos and our modern learning platform httpswww.datacoach.com 

We offer a modern education platform with remarkable technical depth, capstone projects that solve real company problems, and oneonone coaching from acclaimed experts. Already used by Fortune 500 companies to train their own data analysts, Data Coach recently launched a learning platform for solo learners.

 Learn how to make stunning data visualizations and dashboards
 Build a portfolio that will impress future employers
 Earn credible badges  certifications 
 Get coached by renowned data experts

Follow us on Twitter httpstinyurl.comTessellationTwitter 
Subscribe to Us on YouTube httpstinyurl.comSubscribeToDataCoach 
Check out our Blog httpstinyurl.comTessellationBlog 
Work for Us httpstinyurl.comWorkForTessellation"
UCcLQW5wupRXweIgoOlM2JXg,Damks Analytics,5,174,6597,22,2023-04-12 15:32:16.322660+00:00,Unknown,UUcLQW5wupRXweIgoOlM2JXg,"Hi,

Welcome to Damks Analytics, where data meets innovation!  Were here to unlock the power of information and transform it into actionable insights. Whether youre a business owner, a data enthusiast, or a curious mind, our goal is to fuel your decisionmaking process with cuttingedge analytics solutions. Dive into our virtual realm where data reigns supreme, and embark on a journey of datadriven success. Lets revolutionize the way you see and interpret the world, one byte at a time!

Data Analysis  Statistical Analysis  Database Development  Research  Data Collection

Damks Analytics... data do speak!!!

python rprogramming dataanalysis statisticalanalysis dataengineering machinelearning artificialintelligence research"
UC-Vzafps9oC5n2uYfV2Xh6w,Data Analytics Lab,5,1330,31280,30,2024-03-26 02:32:37.667891+00:00,Unknown,UU-Vzafps9oC5n2uYfV2Xh6w,"On this channel you will find resources and community for aspiring data analysts and data scientists. This channel has data tutorials, career advice, and occasional dayinthelife of a data analyst vlog from me, a data analyst."
UCRxzPLd4alLHwlbDBr42spA,Mohamed Abdelatty,4,1710,23450,75,2025-01-30 07:29:12.015062+00:00,Unknown,UURxzPLd4alLHwlbDBr42spA,"Welcome to my channel!  

Here, we dive deep into the world of Data Analysis and Data Science, sharing insights, tutorials, and realworld applications. Whether youre a beginner or a professional, youll find practical tips, tools, and strategies to excel in fields like Business Intelligence BI, Data Visualization, ETL processes, and advanced analytics.

As a BI Developer and Data Analysis Instructor, I bring years of expertise in domains like sales, marketing, and supply chains. Join me on this journey to turn raw data into meaningful insights and actionable strategies for business success.

Subscribe now and empower your datadriven decisions!

DataAnalysis DataScience BusinessIntelligence DataVisualization DataModeling ETL PowerBI SQL DAX SSIS DataDriven BIExpert DataX"
UC0CweQsMiascPym9c6MPxAQ,LearnDataAnalytics_WithBlessing,4,559,18290,179,2024-09-05 21:38:18.550914+00:00,Nigeria,UU0CweQsMiascPym9c6MPxAQ,"Welcome to my channel! 

Im Blessing Ibrahim, a data analyst with over three years of experience and a passion for turning data into insights. 

This channel is dedicated to helping aspiring data analysts, from complete beginners to those looking to advance their skills. Ill guide you through the fundamentals of Microsoft Excel, Power BI, and SQLeverything you need to start a successful career in data analytics. 

Whether youre new to the field or looking to sharpen your skills, my tutorials will help you build a solid foundation and become a confident, independent data professional."
UCBwmMxybNva6P_5VmxjzwqA,Apna College,4,7120000,1156587394,969,2020-08-05 16:09:28.304314+00:00,Unknown,UUBwmMxybNva6P_5VmxjzwqA,"Im Shradha, ExMicrosoft Software Engineer, DRDO. My journey started from a small village of Haryana, in college I learned coding and got 2 internships at Microsoft, work for DRDO, invited for Google SPS and a Full Time Offer from Microsoft. I believe that skills are more important today and want to help students to learn  crack their dream companies 
So, I left my Microsoft Job and started to teach students. I love my students and I love sharing my learnings.
To Chalo Phodte hain!


Feel free to contact Shradha Didi for Seminars, Hackathons  Collaborations at the given email id below."
UCliATA8J4EPWp6aKXRSCCkQ,Fatolu Peter  ( Emperor Analytics),4,742,371976,218,2022-02-14 18:51:01.007629+00:00,Nigeria,UUliATA8J4EPWp6aKXRSCCkQ,"Welcome to Fatolu Peter Oluwadamilares Channel! 

Are you passionate about data analysis, programming, and tech innovations? Youre in the right place! I create engaging and easytofollow tutorials on

 Data Analysis Excel, SQL, Python, SPSS, Minitab, Tableau
 Programming  Software Development Python, Streamlit, Web Dev
 Tech Tips  Productivity Hacks
 RealWorld Data Projects  Case Studies

My goal is to simplify complex concepts, help you master data analysis, and boost your career in tech. Whether youre a beginner or an expert, theres something here for you!

 Subscribe now and lets grow together in the world of tech!

DataAnalysis Python TechTutorials MachineLearning Excel SQL"
UC7dnlSy2kxBqekd2-N5Q25Q,DATA SQUARE,4,141,6491,51,2024-01-01 05:53:26.970429+00:00,India,UU7dnlSy2kxBqekd2-N5Q25Q,"Hello friends,Are you looking for free Data Analytics course?. Are you a Data Analytics Beginner?.If you are starting your career in Data Analysis field you are reaching a right place. This Data Square YouTube channel is belongs to Data Analytics tutorial.If you want to learn Data Analysis please subscribe to my channel and follow to my channel.Data Analyst job is playing a meager role in the world,Nowadays Data Analyst is a high paying job. What you can learn from Data Square YouTube channel?
1.EXCEL BASICS 2.ADVANCED EXCEL 3.POWER QUERY  4.POWER BI DESKTOP 5.POWER BI SERVICE 6.SQL 7.PYTHON
PYTHON
1.BASICS OF PYTHON   2.PANDAS  3.NUMPY  4.MATPLOTLIB     5.SEABORN"
UC9WogDfYE5uzVW9qwq4CSgA,Data Engineering With Avaneeth,4,13,1540,19,2025-08-26 07:13:46.081860+00:00,Unknown,UU9WogDfYE5uzVW9qwq4CSgA,"Welcome to Data Engineering with Avaneeth 

Here, youll learn everything about Data Engineering  from the basics to advanced concepts. My videos are simple, practical, and beginnerfriendly so you can build strong foundations in data.

 Topics we cover

Data Engineering fundamentals

ETL vs ELT

Data Lakes  Data Warehouses

Cloud Data BigQuery, GCP, Azure, AWS

Realworld examples  career tips

Whether you are a beginner, student, or working professional, this channel will help you understand data engineering step by step."
UCCkGQNz8WUiYkFwA4L0FMOg,TecTute,4,2670,401627,305,2023-04-20 11:32:13.091273+00:00,India,UUCkGQNz8WUiYkFwA4L0FMOg,"Welcome to TecTute tutorial channel!

We specialize in providing comprehensive tutorials on Python, Data Science, SQL, MySQL, Snowflake, Tableau, DataWarehousing, Java, Cloud Computing  Cyber Security. For fresher  experienced to enhance your skills, preparing for interviews  seeking guidance for exams.

Our engaging  easytofollow tutorials are designed to help you grasp complex concepts in a simplified manner. With stepbystep guidance  practical examples, we aim to empower the knowledge  skills necessary to excel in Ur career.

Hit Subscribe, like our videos, share them with your friends  leave your valuable comments. This will help us create more quality content for U.

Join our community of learners  gain access to valuable resources that will support your learning journey.

Subscribe now  be part of our first 1000 subs! Together lets unlock your potential  achieve your goals in the exciting world of technology.

Subscribe now  lets learn, grow  succeed together!"
UCNU_lfiiWBdtULKOw6X0Dig,Krish Naik,4,1280000,123795197,2053,,India,UUNU_lfiiWBdtULKOw6X0Dig,"I am the Founder of KrishAI Technologies Private Limited and my experience is pioneering in machine learning, deep learning, and computer vision,an educator, and a mentor, with over 10 years experience in the industry. This is my YouTube channel where I explain various topics on machine learning, deep learning, and AI with many realworld problem scenarios. I have delivered over 30 tech talks on data science, machine learning, and AI at various meetups, technical institutions, and communityarranged forums. My main aim is to make everyone familiar of ML and AI.Please subscribe and support the channel. As i love new technology, all these videos are free and I promise to make more interesting content as we go ahead.
For any collaboration drop me a mail at krishnaik06gmail.com

Please free to drop a mail for Product unboxing, GPUs unboxing and any other collaboration"
UCyXki2IdsinawitCYAca2XA,World of Data and Technology,4,70,2081,15,,Japan,UUyXki2IdsinawitCYAca2XA,"With ever demanding data skills, this channel will help you grow your knowledge on the basics to advanced concepts and scenarios occurring in a real time work of a data analyst, BI developer, data engineers. I am a BIDWH developer with extensive experience in SQL, Tableau, Data warehouse, Snowflake, and have decided to share my knowledge via YouTube videos. 
If you want to expand your expertise and fall in love with data skills, do subscribe to the channel. Here, you will find content around SQL, Tableau, Snowflake, Data warehouse, Excel and Python."
UC0RhatS1pyxInC00YKjjBqQ,GeeksforGeeks,5,1130000,178377554,3779,,India,UU0RhatS1pyxInC00YKjjBqQ,"Welcome to the Official Channel of GeekforGeeks, your onestop destination for diverse tech education!

 Tech Variety
Explore Data Structures, Algorithms, Machine LearningML, Artificial IntelligenceAI, Software Testing, Python, Data Science, Web and App Development Flutter, React JS, JavaScript, etc, and more.

 Complete DSA Concepts and More
Master not only Data Structures and Algorithms but all essential Computer Science topics. Perfect for both beginners and those looking to polish their skills.

 Interview Insights
Ace tech interviews with insights from real interview experiences, building confidence for your next opportunity.

 Tech Trends Updates
Stay ahead with our updates on the latest tech trends and industry insights.

 For All Tech Enthusiasts
Whether youre a student, a seasoned professional, or simply passionate about tech, our content is tailored for enthusiasts of all backgrounds!


Join us on this tech journey! Subscribe Now!"
UCNTF-wvDFIqOWStO71PQfeg,Vedakarna,4,12900,638609,51,2023-08-14 07:51:40.965873+00:00,India,UUNTF-wvDFIqOWStO71PQfeg,"Welcome to Vedakarna, your onestop destination for mastering data analytics, automation, and dashboard creation! 

We specialize in simplifying complex tools and concepts, covering

Excel  Power BI Dashboards From beginner to advanced level
Power Pivot  Power Query Unlock the full potential of your data
Microsoft Access  VBA Automate processes like a pro
Data Analytics Turn raw data into actionable insights
Automation Streamline workflows and save time
Our tutorials are designed for professionals, students, and anyone passionate about leveraging data to make smarter
decisions. Whether youre looking to create visually stunning dashboards, automate repetitive tasks, or dive deeper into data analytics, this channel is for you.

Subscribe now and join a growing community of data enthusiasts. Lets build the future of data!"
UCOEoiw27bPfzfkAtkf7cf9g,All about data,4,3640,620411,104,2023-06-30 15:29:58.065190+00:00,New Zealand,UUOEoiw27bPfzfkAtkf7cf9g,"Welcome to Business Analyst  Your Ultimate Data Analysis Hub! 

Join us on a journey through the fascinating world of data as we tackle assignments, solve datarelated problems, and clear all your doubts. Whether youre a budding data analyst, a curious learner, or just someone who loves to explore the power of data, this channel is for you.

 What Youll Find Here

Stepbystep tutorials on data analysis techniques
Realworld data projects and case studies
QA sessions where we address your datarelated questions
Tips, tricks, and best practices in data analysis
Updates on the latest tools and technologies in the data world
Dont let data overwhelm you! Subscribe now and embark on a datadriven journey with us. Lets make data analysis fun, accessible, and empowering for everyone."
UC3Qe9c8dZqnjwcDD2vCZBKQ,PythonLife,5,514000,41337280,5028,2020-08-25 04:01:27.832658+00:00,India,UU3Qe9c8dZqnjwcDD2vCZBKQ,"Why PythonLife?
1.We Provided 80 Free IT Courses in Telugu
2.35k Professional  Freshers Career Transitions From Non IT to IT



Telugu People Most Loved Learning Platform"
UCTmFBhuhMibVoSfYom1uXEg,codebasics Hindi,4,175000,8154588,300,,United States,UUTmFBhuhMibVoSfYom1uXEg,"Learning how to code made it extremely intuitive so that Anyone Can Code! No matter what your background and past skill set is, by following these simple tutorials you will be able to code in only few days time frame.

Do you want to learn technology from me? Check httpscodebasics.io for my affordable video courses.

 Social Media 
 Discord  httpsdiscord.ggr42Kbuk
 Instagram httpswww.instagram.comcodebasicshub
 Facebook httpswww.facebook.comcodebasicshub
 Twitter httpstwitter.comcodebasicshub
 Linkedin Personal httpswww.linkedin.comindhavalsays

Disclaimer All the content and opinion expressed on this channel are of my own and not of my employers."
UCEJoO7Zkfv45zIjuALuJLTQ,Piggy Bank Accountant,4,14800,3209065,555,2023-02-10 15:43:11.335725+00:00,Canada,UUEJoO7Zkfv45zIjuALuJLTQ,"CPA  Microsoft MVP  My mission is to help business professionals be more productive at work with Microsoft Copilot  Microsoft Excel.

From basics to advanced techniques, learn how to become Excel proficient. From dashboards, to pivot tables, to variance analysis, and much more!
Copilot Tutorials  Hacks Discover how to leverage Microsoft Copilot and AI to boost productivity and efficiency in your daily tasks.

 About Me
Im a CPA Chartered Professional Accountant with experience at a Big 4 accounting firm, a major video game company, raised 31M in  Venture Capital funding  Exit a company for 200M.

Why Subscribe
Because learning should be fun! My experience in Corporate world for 10 years and my personality gets you addicted to usually boring Excel  Copilot tips.

Download Your FREE Copilot Cheat Sheet Here!  httpsbit.lyaiproductive

Join 6,000 students who have learned from me
httpscourses.davidpba.com
Complete strangers now addicted to Excel  Copilot"
UCPsW2OTkvivUQDp0AZauQEg,Data!! VisualizeR,5,176,51456,79,,India,UUPsW2OTkvivUQDp0AZauQEg,"hey! guys.. this channel is for  tableau tutorial and solutions...you can comment me all problems about tableau and i will solve it out...and i am sharing tableaus all types of charts, mainly for beginners ...and i am just suggest watch it , this types videos.. its very useful for who start tableau , i dont want share difficult problems in start ..plz follow me i will provide best tutorial here ...love you guys"
UCT88pD_Utw2Ljq93K-rd6lg,Jose Alejandro De Souza,5,3550,383125,81,,Ecuador,UUT88pD_Utw2Ljq93K-rd6lg,Unknown
UCE0y3-Ku9lXdTDX518nWZPw,Excel Dictionary,4,86200,11922255,926,2021-10-22 03:24:42.505703+00:00,United States,UUE0y3-Ku9lXdTDX518nWZPw,"Excel Dictionary 9M followers meets PowerPoint Dictionary 500K followers in this ultimate Office Suite training channel. Get expert tutorials, productivity hacks, and careerboosting skills for Excel, PowerPoint, OneNote, Teams, and moreall in one place. Our stepbystep guides have helped millions worldwide transform from Office novices to workplace MVPs. Subscribe now to join our global community and master the entire Microsoft Office Suite!"
UCZd9w80OIhrGMx1dj4SMPCw,Isaac Emmanuel,5,1430,16421,18,2022-11-09 20:31:01.275732+00:00,Nigeria,UUZd9w80OIhrGMx1dj4SMPCw,"Welcome to AnalysisWithEmmanuel. Im Emmanuel Isaac, a data analyst with a strong focus on data visualization, storytelling, and realworld impact.

I specialize in transforming raw data into clear, actionable insights using tools like Excel, Python, and data visualization platforms. On this channel, I share practical analysis, dashboards, and project breakdowns designed to inform, inspire, and empower.

If youre into clean visuals, smart analysis, and data that speaksyoure in the right place.

Lets connect on LinkedIn linkedin.cominemmanuelisaaca89988254

Lets keep exploring what data can do."
UCrHDY6lrJ8NXCKxFppomr3A,Learn More,4,2230000,120714867,847,,India,UUrHDY6lrJ8NXCKxFppomr3A,"Welcome to the LEARN MORE YouTube channel,  Im Satish Dhawale, and Im excited to be your guide on this knowledgefilled journey.

Learn More s dedicated to providing you with valuable computer tips and tricks, focusing on Excel tips, formulas, and tutorials in Hindi. Whether youre a beginner seeking to grasp the basics or an advanced user striving to unlock the full potential of Excel, this channel has something for everyone.

Microsoft Excel Tips and Tricks, Uncover hidden features, timesaving shortcuts, Excel Formulas  We break down complex formulas into simple, Microsoft Excel Tutorials in Hindi, Microsoft Office Tutorials in Hindi.

Whether youre a student, professional, or simply eager to explore the world of computing, LEARN MORE is your onestopshop for comprehensive, informative, and engaging content.

So, dont forget to hit the subscribe button."
UCaDeziWjjPT2Q-Hz4BrmcbA,Natassha Selvaraj,4,34100,1062587,23,,Unknown,UUaDeziWjjPT2Q-Hz4BrmcbA,"Hi, Im Natassha.

I am a selftaught data scientist with a passion for content creation. I have worked with data at multinational firms and startups in various industries, like marketing, finance, and consulting. 

I believe that data, when used wisely, can inspire tremendous growth for individuals and organizations.

On this channel, I share data science and AI tips and tutorials to help you break into the field."
UC9Lbtd9MbEIoHln_XAgqD6A,Coding News Today,4,878,84340,295,2021-07-29 07:15:29.887280+00:00,India,UU9Lbtd9MbEIoHln_XAgqD6A,"Hi! Im Dhwaj, a software engineer, Want to level up your skills? Subscribe and hit the bell to get notified when I upload new videos!

We will be sharing you the information on trending technologies below
Python
C
SQL
Azure
ReactJs
Artificial intelligence AI
ML Machine Learning
Data Analytics
Data Science
HTML
Asp.Net
Django
Flask
FastAPI
Pandas
Numpy"
UCCNTHSoPugHTUqhg4HL6C_g,Learn with Ankith,4,4630,232822,117,2021-01-15 06:21:55.387761+00:00,India,UUCNTHSoPugHTUqhg4HL6C_g,"Welcome to Learn with Ankith  Your Hub for Data Analysis!

 Ready to dive into the world of data analysis and unlock the power of Excel, Python, SQL, Tableau, and Power BI? Youre in the right place! Our channel is dedicated to helping you master data analysis, visualization, and automation.

 Our mission is to make data analysis simple and accessible for everyonewhether youre a beginner or an experienced professional. We break down complex topics into easytofollow tutorials, covering

 Data Analysis  Visualization with Power BI
 Python for Data Analysis  Cleaning
 Excel  SQL for Data Manipulation
 Tableau for Interactive Dashboards
 Data Cleaning Tips  Techniques

Stay updated with the latest trends, tools, and techniques in the data world. Lets embark on a datadriven journey together! 
PowerBITutorial ExcelTutorial DataAnalytics LearnWithAnkith PythonDataAnalysis SQLQueries DAX excel DataVisualization DataCleaning Analytics IndiaAnalyst trending"
UCh9muhEFdGSwrAJqm9TgHiA,Think Analytics With Mesh,5,34,2477,38,2023-07-19 22:00:45.700150+00:00,Ghana,UUh9muhEFdGSwrAJqm9TgHiA,"Welcome to my channel!  Here we explore the world of Data Analytics and the tools that power it  Power BI, Microsoft Excel, SQL, and Python. Whether youre a beginner learning the basics or a professional looking to sharpen your skills, youll find tutorials, tips, and realworld projects to help you grow as a data analyst.

From building dashboards in Power BI, analyzing data with SQL and Excel, to automating tasks with Python, this channel is your goto place for practical insights and stepbystep guides.

Subscribe and join our journey to transform data into decisions, and kickstart or advance your career in data analytics!"
UCRAUFANdEFAa5XZOw-HNptA,Data Insights School,4,587,7728,8,2023-02-19 19:47:57.945542+00:00,Unknown,UURAUFANdEFAa5XZOw-HNptA,"Im a Data and Insights Analyst and I want to help you become one too by teaching SQL and Tableau.
Please check out my course here httpswww.udemy.comcoursedataanalysisprojectsusingsqlpowerbitableauexcel?referralCodeDA2033F5E1C2208DC832"
UC_vjxofAUJYosR-JmrRpiqQ,coding pivots,4,245,10860,40,2022-08-31 01:20:40.604237+00:00,Unknown,UU_vjxofAUJYosR-JmrRpiqQ,Unknown
UCvh2Uz1gSui472re2bO2zEg,CodeInQueries,5,3690,228402,581,,India,UUvh2Uz1gSui472re2bO2zEg,"Hello !!
I am Kanhaiya Kumar Gupta. I am a data analyst and in the YouTube channel i uploaded videos related to Data analytics tutorial like SQL python excel etc in Hindi language."
UCy--PYvwBwAeuYaR8JLmrfg,Microsoft Power BI,5,497000,17938999,540,,United States,UUy--PYvwBwAeuYaR8JLmrfg,"Welcome to the official Microsoft Power BI YouTube Channel. Power BI is a business analytics service that enables you to see your data through a single pane of glass. Live Power BI dashboards and reports include visualizations and KPIs from data residing both onpremises and in the cloud, offering a consolidated view across your business. 

Power BI Desktop provides a draganddrop exploration of your data and a library of interactive visualizations while publishing to the Power BI service. Subscribe and watch the latest product news and updates, demos, and webinars as well as the latest training videos for Power BI. 

Microsoft YouTube Community Guidelines 
1. Avoid explicit and inflammatory language 
2. Do not post repetitively nor spam our comment section 
3. Avoid posting personal information, such as email, physical address, personal phone number, credit card information, or your site password. 
4. Please report posts that violate community guidelines using the spam button"
UCZgt6AzoyjslHTC9dz0UoTw,ByteByteGo,4,1260000,51909750,155,2022-06-08 16:34:19.815645+00:00,Unknown,UUZgt6AzoyjslHTC9dz0UoTw,"Covering topics and trends in largescale system design, from the authors of the bestselling System Design Interview book series. This channel is managed by Alex Xu and Sahn Lam.

To master system design, get our 158page System Design PDF for free by subscribing to our weekly newsletter 10min read httpsbit.ly3tfAlYD

Take our system design online course httpsbit.ly3mlDSk9"
UCpMmO0A_wELVy0_6w1McxyQ,uday,4,15000,728176,35,2023-10-14 15:07:45.538157+00:00,India,UUpMmO0A_wELVy0_6w1McxyQ,Live Classes Batch Starts from 01 Mar
UC1dkV_rjqGHOXyh98XxxKdA,Bright Minds Hub,4,57800,10220258,1624,2022-08-01 08:47:29.312903+00:00,Pakistan,UU1dkV_rjqGHOXyh98XxxKdA,"At Bright Minds Hub, we empower students, professionals, and businesses to unlock the full potential of Microsoft Office and beyond. Our channel is dedicated to helping you work smarter with stepbystep tutorials, practical tips, and timesaving shortcuts across Excel, Word, PowerPoint, Outlook, and more. 

Whether you want to enhance presentations, simplify spreadsheets, or boost productivity, Bright Minds Hub is here to guide you every step of the way. 

 Explore indepth trainings and membership plans at brightmindshub.com
 For training inquiries, contact us at infobrightmindshub.com

Subscribe today and join a growing community of learners who are transforming the way they work! 

BrightMindsHub OfficeTraining ExcelTips Productivity LearnWithUs"
UC9xghV-TcBwGvK-aEMhpt5w,Data Engineering,4,277000,7904632,525,,India,UU9xghV-TcBwGvK-aEMhpt5w,"This channel covers various data engineering topics like data modeling, ETLELT, data warehousing, Hadoop, Spark, Hive, Pig, AWS, Google Cloud, nosql data base and more"
UCmTnM9j6HaczC-WLN_TalWQ,Talentele Learning,5,12300,1117552,281,2022-05-31 11:11:13.910909+00:00,India,UUmTnM9j6HaczC-WLN_TalWQ,"Talentele is Eastern Indias leading EdTech platform offering expertled, practical training in Data Analytics, Business Analytics, Data Science, Software Testing, and SAP ABAP, SD, MM, WM, FICO. Our programs are designed for students from all academic backgrounds and cover indemand skills like SAP, SQL, Power BI, Python, Generative AI, Machine Learning ML, and Deep Learning DL with realtime projects and personalized mentorship. With 15 years of industryexperienced trainers and a simplified, joboriented approach, we ensure every learner becomes careerready. We have a proven record of placements, with 500 students successfully placed in top MNCs like Capgemini, TCS, Accenture, and HSBC.

 Contact us infotalentele.in
 WhatsApp 7205617787

Subscribe now to learn real skills, get expert career guidance, and transform your future with Talentele!"
UCAq9f7jFEA7Mtl3qOZy2h1A,Data with Zach,4,248000,5488548,153,,United States,UUAq9f7jFEA7Mtl3qOZy2h1A,"Learn data engineering from the best!

I worked for two years at Facebook as a data engineer in 20162018. 
I worked for two years at Netflix as a senior data engineer and senior software engineer in 20182020.
I worked for two years at Airbnb as a staff data engineer! 

Follow me on all social media EcZachly 

I have a dog named Lulu who I love very much! 350k followers on LinkedIn  Skilled at data engineering, analytics engineering, and software engineering advocate for mental health"
UC4Xt-DUAapAtkfaWWkv4OAw,Programming and Math Tutorials,4,79400,10458707,265,,United States,UU4Xt-DUAapAtkfaWWkv4OAw,"You just sat through a blah lecture on linked lists and youre completely lost. Dont lose hope! I break down complex computer science concepts and explain them in terms you can understand. In about 8 minutes you can learn how linked lists or binary search trees or Java streams work. This channel has hundreds of tutorial videos on simple and advanced programming concepts. I focus on data structures and algorithms, and teach you how to code in Java and Python. I also cover a lot of machine learning, artificial intelligence, Python libraries like Pandas and matplotlib, image processing, basic algebra, and much more. All the code presented is downloadable from my GitHub site. If youre struggling to master sorting algorithms or how to implement graphs in Java, Subscribe now!"
UCt6BcqswUGbQfor28NDCbvw,Steven Bradburn,4,121000,32329938,145,,United Kingdom,UUt6BcqswUGbQfor28NDCbvw,"Welcome! Im Steven, a parttime YouTuber serving up easypeasy tutorials on Microsoft Excel, Word, and PowerPoint.

I also write a newsletter  Sheet Smart. Come and join!

httpsstevenbradburn.beehiiv.comsubscribe"
UCSxX7Vgyu9iThxPE1jSDFdw,Excel Campus - Jon,5,667000,77879150,612,,United States,UUSxX7Vgyu9iThxPE1jSDFdw,"Excel Campus is here to help you learn Excel and save you time with your everyday tasks.  My name is Jon Acampora and my goal is to help you improve your Excel skills.  This channel contains howto tutorial style videos on a wide range of Excel topics including formulas, pivot tables, macros, VBA, charts, dashboards, Power Query, Power Pivot, Power BI, and much more.

I want to hear from you and learn about what you are struggling with in Excel.  Please visit my website and subscribe to my free email newsletter.  httpwww.excelcampus.comnewsletter

And dont forget to subscribe to our YouTube channel.  Thank you!"
UCOBVUurT5tGU583XZ9eSt3Q,MediData Perspectives,4,361,16700,67,2024-03-05 19:42:13.652465+00:00,Nigeria,UUOBVUurT5tGU583XZ9eSt3Q,"Welcome to MediData Perspectives, where we decide the future of healthcare through the lens of data analytics! Dive into our channel for expert data analysis shaping the healthcare landscape, sql, tableau, and python tutorials with a focus in healthcare.

Join me as I undergo a journey in unravelling the mysteries and potentials of medical data, driving impactful decisions and advancements in healthcare."
UC1euMcGFe5OUZ28w9AxldXA,Data Professionals,4,1720,50308,14,,Canada,UU1euMcGFe5OUZ28w9AxldXA,"Welcome to Data Professionals!

This channel provides comprehensive resources to help you succeed as Data Professional.

Heres what youll find
 Practical Tutorials Dive into handson tutorials that teach essential tools like Python, SQL, Excel, Power BI, Tableau, Kobo toolbox, with examples.

 Portfolio Projects Follow along with stepbystep guides to create impressive data projects that showcase your skills and help you build a strong portfolio.

 Career Insights Explore the diverse data career paths and determine if data science or engineering is the right fit for you.

 RealWorld Applications Learn how data is solving problems in agriculture, fintech, health, and other sectors.

 Whether youre just starting or advancing, well help you turn data into solutions.

 Subscribe now and start your journey toward becoming a datadriven leader!"
UCQXiCnjatxiAKgWjoUlM-Xg,Jason Chong,4,1450,64610,24,,Australia,UUQXiCnjatxiAKgWjoUlM-Xg,"Hello and welcome to my channel.

My name is Jason and I am a fulltime data scientist currently based in Melbourne, Australia.

On this channel, I share my knowledge about data science and sometimes talk about life as a young adult just trying to figure things out.

Feel free to reach out if you have any questions or constructive feedback. I dont bite, I promise!"
UCLUwoDd1qkXSa5-DsEOPL0A,Coding Kaksha,5,152,26457,120,2025-04-30 06:41:05.445294+00:00,India,UULUwoDd1qkXSa5-DsEOPL0A,"Welcome to Coding Kaksha  your onestop channel for mastering Data Engineering, Azure, Cloud Computing, and Analytics in 2025! Learn indemand skills like Python, SQL, Power BI, Azure Data Factory, Databricks, and AWS with realworld projects and expertled tutorials. Crack top tech interviews with our Data Engineer Interview Questions, Resume Tips, and career guides. Subscribe now to stay ahead in the everevolving world of cloud  data!"
UCe7IBnkjKLj8tqOn_Z86WHg,Manish Kumawat,5,108,30320,75,2024-03-04 03:11:55.245493+00:00,Unknown,UUe7IBnkjKLj8tqOn_Z86WHg,"Hi, Im Manish Kumawat.
I help you master skills, grow your career, and become your greatest version.

 On this channel, youll get

 Career Roadmaps  Strategies Power BI, Data Analyst, GATE  more

 Technical Education AI, Python, Data Science, Quantum Computing

 Productivity, Communication  Personal Growth Tips

 Realworld guidance to shape your future

Whether youre a student, job seeker, or working professional, this is your space for clarity, direction, and inspiration.

 Subscribe now and start your journey to becoming the greatest version of yourself."
UCPuFdCqMZA0HNI5IbKbHn4Q,The Data Analyst,4,882,27861,58,2021-04-13 06:30:04.310973+00:00,Unknown,UUPuFdCqMZA0HNI5IbKbHn4Q,"Hello Everyone,
Welcome to my channel
Where you will get informative tips and tricks videos about Data Analyst and Data Science
which include   SQL , PYTHON , EXCEL , TABLEAU , POWER BI And more

In Instagram I have more than 30k Followers where I put some very informative and knowledgeable post 
Do check out

And Now Im active on YouTube aswell ,Do subscribe for Informative content regarding
Data Analyst and Data Science"
UCJihyK0A38SZ6SdJirEdIOw,Gate Smashers,4,2460000,719525720,1934,,India,UUJihyK0A38SZ6SdJirEdIOw,"Welcome to Gate Smashers, one of the fastestgrowing EdTech communities with 2.45M learners.  We provide complete lectures for B.Tech CSE, GATE CSE, UGC NET CS, IT Officer, and PGTTGT CS exams. On this channel, you will learn stepbystep with real life examples related to DSA, OS, DBMS, CN, TOC, Compiler, Software Engineering, Programming, Placement Prep, AI, ML, Cybersecurity, Cloud, Big Data  Emerging Tech.  

Why Gate Smashers?
1. Complete syllabus B.Tech, GATE, NET, IT Officer, PGTTGT
2. Core  Advanced AI, ML, Cloud, Cybersecurity
3. Simplified explanations to save time
4. Placement  Govt. exam guidance
5. Trusted by millions of learners

Our Mission is to empower learners to master Computer Science  succeed in
1. GATE CSE  NET CS
2. Govt.  IT Officer Exams
3. Teaching PGTTGT CS
4. Careers in AI, ML, Cloud  Cybersecurity
5. Strong CS fundamentals for placements

  Gate Smashers  Learn. Practice. Smash Your Goals."
